Image Name,Sigma,Intensity,Detail,PSNR (dB)
crab,20.0,1.0,10.0,22.212930510533962
crab,20.0,1.0,15.0,22.511023572500964
crab,20.0,1.0,20.0,21.318369911577467
crab,20.0,1.0,25.0,21.987107345498014
crab,20.0,1.0,30.0,21.245318413657927
crab,20.0,1.0,35.0,21.928440008185397
crab,20.0,1.0,40.0,21.505447951551048
crab,20.0,1.0,45.0,21.98814779092816
crab,20.0,1.0,50.0,21.923279707682497
crab,20.0,1.0,55.0,21.699213177244502
crab,20.0,1.0,60.0,21.17969189779484
crab,20.0,1.0,65.0,21.644002178778834
crab,20.0,1.0,70.0,21.506825213738775
crab,20.0,1.0,75.0,20.838742036072027
crab,20.0,1.0,80.0,21.124323444450685
crab,20.0,1.0,85.0,21.421495462136733
crab,20.0,1.0,90.0,21.528160347136307
crab,20.0,1.0,95.0,21.787332679199647
crab,20.0,2.0,0.0,21.535817242491003
crab,20.0,2.0,5.0,23.57306996927209
crab,20.0,2.0,10.0,23.044219630306237
crab,20.0,2.0,15.0,22.303977478745264
crab,20.0,2.0,20.0,20.71646634830981
crab,20.0,2.0,25.0,22.088914863850817
crab,20.0,2.0,30.0,22.1457830425018
crab,20.0,2.0,35.0,21.0692389275143
crab,20.0,2.0,40.0,22.251350156531657
crab,20.0,2.0,45.0,21.929484678692912
crab,20.0,2.0,50.0,22.252278271791752
crab,20.0,2.0,55.0,22.02652536291512
crab,20.0,2.0,60.0,21.973575308069385
crab,20.0,2.0,65.0,21.176677897463946
crab,20.0,2.0,70.0,21.69550849774609
crab,20.0,2.0,75.0,21.274129924858638
crab,20.0,2.0,80.0,21.954788222367807
crab,20.0,2.0,85.0,21.900923370417818
crab,20.0,2.0,90.0,21.138748996620095
crab,20.0,2.0,95.0,21.507980312715002
crab,20.0,3.0,0.0,21.39654706722784
crab,20.0,3.0,5.0,25.81732787254735
crab,20.0,3.0,10.0,24.028226365256014
crab,20.0,3.0,15.0,22.501619781547856
crab,20.0,3.0,20.0,22.443366569216913
crab,20.0,3.0,25.0,22.509649885689825
crab,20.0,3.0,30.0,22.615800097715727
crab,20.0,3.0,35.0,21.092415748521415
crab,20.0,3.0,40.0,22.19023594405229
crab,20.0,3.0,45.0,21.35817223316352
crab,20.0,3.0,50.0,21.802299394142857
crab,20.0,3.0,55.0,22.202961047318524
crab,20.0,3.0,60.0,21.026553729706357
crab,20.0,3.0,65.0,21.800051924076637
crab,20.0,3.0,70.0,21.49274185837089
crab,20.0,3.0,75.0,21.644089961132604
crab,20.0,3.0,80.0,21.82276884558705
crab,20.0,3.0,85.0,22.2011543919035
crab,20.0,3.0,90.0,21.95950740649793
crab,20.0,3.0,95.0,22.012688440658398
crab,20.0,4.0,0.0,21.988719211557246
crab,20.0,4.0,5.0,24.97818109579199
crab,20.0,4.0,10.0,23.51256063176583
crab,20.0,4.0,15.0,22.916524462385908
crab,20.0,4.0,20.0,22.81882346014523
crab,20.0,4.0,25.0,22.74515029664583
crab,20.0,4.0,30.0,22.239212084387198
crab,20.0,4.0,35.0,22.503901222907906
crab,20.0,4.0,40.0,21.85448902100773
crab,20.0,4.0,45.0,21.731095616097768
crab,20.0,4.0,50.0,22.155322096483125
crab,20.0,4.0,55.0,21.881087019107127
crab,20.0,4.0,60.0,21.91858323751008
crab,20.0,4.0,65.0,21.753173893632717
crab,20.0,4.0,70.0,20.301878023715343
crab,20.0,4.0,75.0,21.90094660005364
crab,20.0,4.0,80.0,21.33278109776966
crab,20.0,4.0,85.0,21.128999556733643
crab,20.0,4.0,90.0,21.948404308231353
crab,20.0,4.0,95.0,21.888311236960693
crab,20.0,5.0,0.0,21.513503936005467
crab,20.0,5.0,5.0,26.034822110232835
crab,20.0,5.0,10.0,23.76541084017849
crab,20.0,5.0,15.0,22.929502184110852
crab,20.0,5.0,20.0,22.919321159770192
crab,20.0,5.0,25.0,22.61768355002337
crab,20.0,5.0,30.0,21.746660317606068
crab,20.0,5.0,35.0,22.281822776228385
crab,20.0,5.0,40.0,22.239175330658693
crab,20.0,5.0,45.0,22.342875556290455
crab,20.0,5.0,50.0,22.29119596104401
crab,20.0,5.0,55.0,21.953530963254195
crab,20.0,5.0,60.0,21.48745508039164
crab,20.0,5.0,65.0,21.505764505313678
crab,20.0,5.0,70.0,21.769483782188143
crab,20.0,5.0,75.0,21.081128574347392
crab,20.0,5.0,80.0,22.09882390849186
crab,20.0,5.0,85.0,20.82254671755832
crab,20.0,5.0,90.0,21.539333690118827
crab,20.0,5.0,95.0,22.05256299348571
crab,20.0,6.0,0.0,21.95140702708961
crab,20.0,6.0,5.0,27.06226471110908
crab,20.0,6.0,10.0,23.774413754036694
crab,20.0,6.0,15.0,23.827378558887744
crab,20.0,6.0,20.0,23.423364557903025
crab,20.0,6.0,25.0,22.25356183061434
crab,20.0,6.0,30.0,22.795652106216693
crab,20.0,6.0,35.0,22.271076413772022
crab,20.0,6.0,40.0,21.906685336397892
crab,20.0,6.0,45.0,21.952473436457574
crab,20.0,6.0,50.0,22.29561674087261
crab,20.0,6.0,55.0,20.81757772667046
crab,20.0,6.0,60.0,21.85961793357884
crab,20.0,6.0,65.0,20.53530564042156
crab,20.0,6.0,70.0,21.941996584460405
crab,20.0,6.0,75.0,22.024167766077465
crab,20.0,6.0,80.0,19.874033374007343
crab,20.0,6.0,85.0,21.41484739555938
crab,20.0,6.0,90.0,21.18471430841253
crab,20.0,6.0,95.0,21.542725015294337
crab,20.0,7.0,0.0,20.8382241025172
crab,20.0,7.0,5.0,27.09115802052545
crab,20.0,7.0,10.0,24.522428219132706
crab,20.0,7.0,15.0,22.829503752290172
crab,20.0,7.0,20.0,23.14585909171423
crab,20.0,7.0,25.0,22.905469585259226
crab,20.0,7.0,30.0,22.427980555238527
crab,20.0,7.0,35.0,22.337916539857492
crab,20.0,7.0,40.0,22.336227742865404
crab,20.0,7.0,45.0,22.15602275927313
crab,20.0,7.0,50.0,22.16983021026185
crab,20.0,7.0,55.0,22.184394075171646
crab,20.0,7.0,60.0,20.934396552234112
crab,20.0,7.0,65.0,21.678938824585597
crab,20.0,7.0,70.0,22.17107240021869
crab,20.0,7.0,75.0,21.614748568171848
crab,20.0,7.0,80.0,21.72043139320526
crab,20.0,7.0,85.0,21.419226194258748
crab,20.0,7.0,90.0,21.427098475245767
crab,20.0,7.0,95.0,21.876601124364015
crab,20.0,8.0,0.0,21.38071934536392
crab,20.0,8.0,5.0,26.933689922556315
crab,20.0,8.0,10.0,24.904602779594956
crab,20.0,8.0,15.0,23.89260715893645
crab,20.0,8.0,20.0,23.17103555920579
crab,20.0,8.0,25.0,22.383134776391735
crab,20.0,8.0,30.0,22.85885378051019
crab,20.0,8.0,35.0,22.591354865863337
crab,20.0,8.0,40.0,22.162008080383483
crab,20.0,8.0,45.0,22.48122614185717
crab,20.0,8.0,50.0,22.551803547462374
crab,20.0,8.0,55.0,21.92681813428002
crab,20.0,8.0,60.0,21.96263928194313
crab,20.0,8.0,65.0,21.87604955319564
crab,20.0,8.0,70.0,21.93566969222601
crab,20.0,8.0,75.0,21.917801551959638
crab,20.0,8.0,80.0,22.057057157403637
crab,20.0,8.0,85.0,21.838811490678367
crab,20.0,8.0,90.0,21.42860925348496
crab,20.0,8.0,95.0,21.51054260930473
crab,20.0,9.0,0.0,21.465614976082264
crab,20.0,9.0,5.0,25.686137451696066
crab,20.0,9.0,10.0,24.712639232744174
crab,20.0,9.0,15.0,23.4372737073074
crab,20.0,9.0,20.0,23.13936705984575
crab,20.0,9.0,25.0,22.66182757784696
crab,20.0,9.0,30.0,21.603623851279174
crab,20.0,9.0,35.0,22.572617536740907
crab,20.0,9.0,40.0,22.33790321294507
crab,20.0,9.0,45.0,22.293645551039628
crab,20.0,9.0,50.0,21.766577868147646
crab,20.0,9.0,55.0,21.766639193074695
crab,20.0,9.0,60.0,22.19995562910637
crab,20.0,9.0,65.0,22.149029115075606
crab,20.0,9.0,70.0,21.725895095858554
crab,20.0,9.0,75.0,21.594670550545
crab,20.0,9.0,80.0,20.764083927061908
crab,20.0,9.0,85.0,22.183432915341054
crab,20.0,9.0,90.0,21.336773666619013
crab,20.0,9.0,95.0,20.853309707990185
crab,20.0,10.0,0.0,21.87869166196379
crab,20.0,10.0,5.0,27.60228543775865
crab,20.0,10.0,10.0,25.531004703818912
crab,20.0,10.0,15.0,24.461678945932498
crab,20.0,10.0,20.0,23.440942203895574
crab,20.0,10.0,25.0,23.109618262247192
crab,20.0,10.0,30.0,22.657455305690924
crab,20.0,10.0,35.0,22.171339177399272
crab,20.0,10.0,40.0,22.409230232783504
crab,20.0,10.0,45.0,22.2427287925176
crab,20.0,10.0,50.0,22.497403675472857
crab,20.0,10.0,55.0,21.72998095117204
crab,20.0,10.0,60.0,21.708106844017586
crab,20.0,10.0,65.0,22.012372457902387
crab,20.0,10.0,70.0,22.110079529406853
crab,20.0,10.0,75.0,21.30495184925083
crab,20.0,10.0,80.0,21.19952449043017
crab,20.0,10.0,85.0,20.275037842611887
crab,20.0,10.0,90.0,21.413287365353426
crab,20.0,10.0,95.0,21.738189910814864
crab,25.0,1.0,0.0,19.376059558970088
crab,25.0,1.0,5.0,21.973154910512164
crab,25.0,1.0,10.0,20.882330510152364
crab,25.0,1.0,15.0,19.81576033246844
crab,25.0,1.0,20.0,20.370630445087052
crab,25.0,1.0,25.0,20.070685592690435
crab,25.0,1.0,30.0,19.675494841806024
crab,25.0,1.0,35.0,19.91555710131749
crab,25.0,1.0,40.0,20.11562756259588
crab,25.0,1.0,45.0,19.324147894736512
crab,25.0,1.0,50.0,19.946946523490862
crab,25.0,1.0,55.0,20.312864337789627
crab,25.0,1.0,60.0,19.733695600807764
crab,25.0,1.0,65.0,19.40109348517957
crab,25.0,1.0,70.0,19.587926252263188
crab,25.0,1.0,75.0,19.290927700567785
crab,25.0,1.0,80.0,20.04420758714594
crab,25.0,1.0,85.0,19.95916866464823
crab,25.0,1.0,90.0,19.73386540137236
crab,25.0,1.0,95.0,18.712338229624365
crab,25.0,2.0,0.0,19.72285977791361
crab,25.0,2.0,5.0,22.118225659431623
crab,25.0,2.0,10.0,19.99539344008492
crab,25.0,2.0,15.0,20.61791484182706
crab,25.0,2.0,20.0,20.313083941090625
crab,25.0,2.0,25.0,20.412692540073518
crab,25.0,2.0,30.0,20.237716952141103
crab,25.0,2.0,35.0,20.09209854247382
crab,25.0,2.0,40.0,19.6889702749228
crab,25.0,2.0,45.0,20.004004388049715
crab,25.0,2.0,50.0,20.102981683494264
crab,25.0,2.0,55.0,20.184073156462663
crab,25.0,2.0,60.0,18.815939784767565
crab,25.0,2.0,65.0,20.00507615771901
crab,25.0,2.0,70.0,20.232077728904954
crab,25.0,2.0,75.0,19.675489712194725
crab,25.0,2.0,80.0,19.54670292063301
crab,25.0,2.0,85.0,19.329541932160076
crab,25.0,2.0,90.0,20.030768609521054
crab,25.0,2.0,95.0,19.3013145682037
crab,25.0,3.0,0.0,16.499618460140482
crab,25.0,3.0,5.0,23.582670368879814
crab,25.0,3.0,10.0,21.15736113595784
crab,25.0,3.0,15.0,20.494977689893602
crab,25.0,3.0,20.0,20.999911965023927
crab,25.0,3.0,25.0,20.594683829416088
crab,25.0,3.0,30.0,20.51794780429017
crab,25.0,3.0,35.0,19.522164530740763
crab,25.0,3.0,40.0,20.19869181314248
crab,25.0,3.0,45.0,20.29392063131557
crab,25.0,3.0,50.0,20.054159806438573
crab,25.0,3.0,55.0,18.14010355071916
crab,25.0,3.0,60.0,19.925281014179305
crab,25.0,3.0,65.0,20.21339554101597
crab,25.0,3.0,70.0,19.879195935330614
crab,25.0,3.0,75.0,19.778854237646467
crab,25.0,3.0,80.0,20.192348698956444
crab,25.0,3.0,85.0,20.058321600161428
crab,25.0,3.0,90.0,18.936909323872328
crab,25.0,3.0,95.0,20.01957506146921
crab,25.0,4.0,0.0,19.994893528846053
crab,25.0,4.0,5.0,23.248201451856712
crab,25.0,4.0,10.0,22.013898921713746
crab,25.0,4.0,15.0,20.429952986474568
crab,25.0,4.0,20.0,20.50602468303574
crab,25.0,4.0,25.0,20.541742524644967
crab,25.0,4.0,30.0,20.58839826976882
crab,25.0,4.0,35.0,19.796718294799327
crab,25.0,4.0,40.0,19.72606384386671
crab,25.0,4.0,45.0,19.659808666956643
crab,25.0,4.0,50.0,20.107841999573065
crab,25.0,4.0,55.0,20.045470179812146
crab,25.0,4.0,60.0,20.017516678632656
crab,25.0,4.0,65.0,19.656885791959983
crab,25.0,4.0,70.0,19.57248506449764
crab,25.0,4.0,75.0,18.575072279994806
crab,25.0,4.0,80.0,19.61826909477898
crab,25.0,4.0,85.0,19.08743540657956
crab,25.0,4.0,90.0,20.150982618975405
crab,25.0,4.0,95.0,20.153926732539663
crab,25.0,5.0,0.0,19.66522690464315
crab,25.0,5.0,5.0,23.2129125391749
crab,25.0,5.0,10.0,22.21031399114668
crab,25.0,5.0,15.0,20.981007049406568
crab,25.0,5.0,20.0,20.42074084305538
crab,25.0,5.0,25.0,20.55447990987266
crab,25.0,5.0,30.0,19.33692874077592
crab,25.0,5.0,35.0,20.344698692156392
crab,25.0,5.0,40.0,20.15780299645864
crab,25.0,5.0,45.0,20.32037416524841
crab,25.0,5.0,50.0,19.780716446327947
crab,25.0,5.0,55.0,19.915130981814315
crab,25.0,5.0,60.0,20.217766186158702
crab,25.0,5.0,65.0,19.847972967819835
crab,25.0,5.0,70.0,19.91071429414115
crab,25.0,5.0,75.0,19.833235122383414
crab,25.0,5.0,80.0,19.639560764109035
crab,25.0,5.0,85.0,17.748651911623952
crab,25.0,5.0,90.0,20.265349505038074
crab,25.0,5.0,95.0,20.08746124646972
crab,25.0,6.0,0.0,20.260862834169416
crab,25.0,6.0,5.0,24.85086605941625
crab,25.0,6.0,10.0,22.978372300089067
crab,25.0,6.0,15.0,21.89664244524984
crab,25.0,6.0,20.0,19.85209701531221
crab,25.0,6.0,25.0,20.116340799035104
crab,25.0,6.0,30.0,20.795504507386227
crab,25.0,6.0,35.0,20.373215152372264
crab,25.0,6.0,40.0,20.38572924230353
crab,25.0,6.0,45.0,20.248386089301746
crab,25.0,6.0,50.0,20.380035437022805
crab,25.0,6.0,55.0,19.999929149629605
crab,25.0,6.0,60.0,19.389643140467726
crab,25.0,6.0,65.0,19.562416012606487
crab,25.0,6.0,70.0,20.009331928138863
crab,25.0,6.0,75.0,19.74177399616805
crab,25.0,6.0,80.0,19.179433740879528
crab,25.0,6.0,85.0,20.20116221889853
crab,25.0,6.0,90.0,19.481997891287783
crab,25.0,6.0,95.0,19.782342823290012
crab,25.0,7.0,0.0,19.97881500603528
crab,25.0,7.0,5.0,24.77525081362604
crab,25.0,7.0,10.0,21.370534282687682
crab,25.0,7.0,15.0,21.582039148774875
crab,25.0,7.0,20.0,21.36186314810036
crab,25.0,7.0,25.0,20.953657485475254
crab,25.0,7.0,30.0,20.41982326499774
crab,25.0,7.0,35.0,20.35600430549265
crab,25.0,7.0,40.0,19.212408581154143
crab,25.0,7.0,45.0,20.008848086854442
crab,25.0,7.0,50.0,17.53181092831839
crab,25.0,7.0,55.0,19.757800803666086
crab,25.0,7.0,60.0,19.286674684981406
crab,25.0,7.0,65.0,20.404907753572708
crab,25.0,7.0,70.0,20.040706656844637
crab,25.0,7.0,75.0,19.40054818842757
crab,25.0,7.0,80.0,19.842874734781915
crab,25.0,7.0,85.0,19.603862950040305
crab,25.0,7.0,90.0,20.08145106776732
crab,25.0,7.0,95.0,19.693442631860755
crab,25.0,8.0,0.0,19.63868514646816
crab,25.0,8.0,5.0,23.92444334726645
crab,25.0,8.0,10.0,22.652675925427236
crab,25.0,8.0,15.0,21.699540659274792
crab,25.0,8.0,20.0,20.600059621451045
crab,25.0,8.0,25.0,20.759704237935384
crab,25.0,8.0,30.0,20.04250140213017
crab,25.0,8.0,35.0,20.317037978652834
crab,25.0,8.0,40.0,20.252081851713434
crab,25.0,8.0,45.0,20.523662408103558
crab,25.0,8.0,50.0,19.16153915031637
crab,25.0,8.0,55.0,20.407206160861968
crab,25.0,8.0,60.0,19.342709534715155
crab,25.0,8.0,65.0,19.861943885928127
crab,25.0,8.0,70.0,18.960967599914433
crab,25.0,8.0,75.0,18.988187890075103
crab,25.0,8.0,80.0,19.80657976790228
crab,25.0,8.0,85.0,19.788712470862386
crab,25.0,8.0,90.0,19.845897114518774
crab,25.0,8.0,95.0,19.83236777598172
crab,25.0,9.0,0.0,19.57261081934787
crab,25.0,9.0,5.0,24.99460628405817
crab,25.0,9.0,10.0,21.6978739802375
crab,25.0,9.0,15.0,21.971584547827405
crab,25.0,9.0,20.0,21.127193192624365
crab,25.0,9.0,25.0,20.02767704184848
crab,25.0,9.0,30.0,20.119933070578693
crab,25.0,9.0,35.0,20.510562091104703
crab,25.0,9.0,40.0,20.178836258051106
crab,25.0,9.0,45.0,20.285519240012416
crab,25.0,9.0,50.0,20.377253931911632
crab,25.0,9.0,55.0,20.16820871283872
crab,25.0,9.0,60.0,19.85237912673227
crab,25.0,9.0,65.0,20.406502667763547
crab,25.0,9.0,70.0,19.506875494431238
crab,25.0,9.0,75.0,19.911706858514126
crab,25.0,9.0,80.0,20.014611448619014
crab,25.0,9.0,85.0,17.702967871428076
crab,25.0,9.0,90.0,19.52650280240435
crab,25.0,9.0,95.0,20.151568226706353
crab,25.0,10.0,0.0,19.8869826923458
crab,25.0,10.0,5.0,25.828785839433664
crab,25.0,10.0,10.0,21.240217867502558
crab,25.0,10.0,15.0,21.98404969087568
crab,25.0,10.0,20.0,21.24955164494532
crab,25.0,10.0,25.0,20.554975257117
crab,25.0,10.0,30.0,20.64965484384915
crab,25.0,10.0,35.0,16.959346831545613
crab,25.0,10.0,40.0,19.614960560681737
crab,25.0,10.0,45.0,20.1514840847265
crab,25.0,10.0,50.0,20.355734027166832
crab,25.0,10.0,55.0,20.096537542808978
crab,25.0,10.0,60.0,19.90605603754932
crab,25.0,10.0,65.0,18.203144408697185
crab,25.0,10.0,70.0,19.42960764506048
crab,25.0,10.0,75.0,19.735894388482077
crab,25.0,10.0,80.0,19.783880957186607
crab,25.0,10.0,85.0,19.2856294337135
crab,25.0,10.0,90.0,19.98868575511889
crab,25.0,10.0,95.0,20.080130128851632
crab,30.0,1.0,0.0,17.66573642135091
crab,30.0,1.0,5.0,20.29865103844529
crab,30.0,1.0,10.0,19.001659678491137
crab,30.0,1.0,15.0,19.28818183834089
crab,30.0,1.0,20.0,18.373577610831443
crab,30.0,1.0,25.0,18.865565228935345
crab,30.0,1.0,30.0,18.89022911888505
crab,30.0,1.0,35.0,18.1471999403948
crab,30.0,1.0,40.0,18.219437957495032
crab,30.0,1.0,45.0,18.147228526920113
crab,30.0,1.0,50.0,18.40958515425082
crab,30.0,1.0,55.0,18.79509451101124
crab,30.0,1.0,60.0,18.53832844797885
crab,30.0,1.0,65.0,19.00269661854209
crab,30.0,1.0,70.0,18.329825039290878
crab,30.0,1.0,75.0,18.629520731696164
crab,30.0,1.0,80.0,18.58999290595748
crab,30.0,1.0,85.0,17.174213089034073
crab,30.0,1.0,90.0,18.619180853635804
crab,30.0,1.0,95.0,18.683515963210976
crab,30.0,2.0,0.0,18.22495253368162
crab,30.0,2.0,5.0,19.57184287585696
crab,30.0,2.0,10.0,19.134581521318356
crab,30.0,2.0,15.0,19.256508667459787
crab,30.0,2.0,20.0,18.054923506859573
crab,30.0,2.0,25.0,18.89587906823461
crab,30.0,2.0,30.0,17.908131030888157
crab,30.0,2.0,35.0,18.11406276147915
crab,30.0,2.0,40.0,18.6237948217852
crab,30.0,2.0,45.0,17.71580374519278
crab,30.0,2.0,50.0,18.88774710100789
crab,30.0,2.0,55.0,18.400864621115414
crab,30.0,2.0,60.0,18.462050754292168
crab,30.0,2.0,65.0,18.51799214524141
crab,30.0,2.0,70.0,18.837357536747145
crab,30.0,2.0,75.0,18.504172115705696
crab,30.0,2.0,80.0,18.655547101844387
crab,30.0,2.0,85.0,18.652611660943478
crab,30.0,2.0,90.0,17.89990079076745
crab,30.0,2.0,95.0,18.60144418839664
crab,30.0,3.0,0.0,18.461549093457386
crab,30.0,3.0,5.0,21.797732153902224
crab,30.0,3.0,10.0,20.42937711134416
crab,30.0,3.0,15.0,19.3380840356994
crab,30.0,3.0,20.0,18.53785144113347
crab,30.0,3.0,25.0,18.90331204601979
crab,30.0,3.0,30.0,18.84474425050046
crab,30.0,3.0,35.0,18.545495045147987
crab,30.0,3.0,40.0,18.544253966651254
crab,30.0,3.0,45.0,17.737904030332135
crab,30.0,3.0,50.0,18.78769224276392
crab,30.0,3.0,55.0,18.345547696386074
crab,30.0,3.0,60.0,18.123542912974038
crab,30.0,3.0,65.0,18.195200172598415
crab,30.0,3.0,70.0,18.651925331251586
crab,30.0,3.0,75.0,18.500240941466323
crab,30.0,3.0,80.0,17.509139256381626
crab,30.0,3.0,85.0,17.394135079209928
crab,30.0,3.0,90.0,18.46235956304152
crab,30.0,3.0,95.0,18.186729030923306
crab,30.0,4.0,0.0,18.61304127786632
crab,30.0,4.0,5.0,22.15640007867065
crab,30.0,4.0,10.0,20.326756717441786
crab,30.0,4.0,15.0,19.568462627613545
crab,30.0,4.0,20.0,18.297162311769622
crab,30.0,4.0,25.0,18.935858877313034
crab,30.0,4.0,30.0,18.842942585674024
crab,30.0,4.0,35.0,18.85331953105833
crab,30.0,4.0,40.0,18.918376348084113
crab,30.0,4.0,45.0,19.021270100420303
crab,30.0,4.0,50.0,18.466855202507624
crab,30.0,4.0,55.0,17.98163975165372
crab,30.0,4.0,60.0,18.24341036066359
crab,30.0,4.0,65.0,17.874739651317594
crab,30.0,4.0,70.0,17.524708020727047
crab,30.0,4.0,75.0,18.440255728359503
crab,30.0,4.0,80.0,18.56638253948536
crab,30.0,4.0,85.0,18.205170095211614
crab,30.0,4.0,90.0,18.32245459947329
crab,30.0,4.0,95.0,18.239061106858767
crab,30.0,5.0,0.0,18.06011660221916
crab,30.0,5.0,5.0,22.282202534133454
crab,30.0,5.0,10.0,19.382433542483632
crab,30.0,5.0,15.0,19.035327521301593
crab,30.0,5.0,20.0,19.426647928128567
crab,30.0,5.0,25.0,18.993718315754908
crab,30.0,5.0,30.0,18.89497308405961
crab,30.0,5.0,35.0,18.496941841660647
crab,30.0,5.0,40.0,18.96247233795256
crab,30.0,5.0,45.0,17.026190173008324
crab,30.0,5.0,50.0,18.63811295736549
crab,30.0,5.0,55.0,18.614151181951726
crab,30.0,5.0,60.0,18.83799148487553
crab,30.0,5.0,65.0,18.499792070059613
crab,30.0,5.0,70.0,18.78930451007165
crab,30.0,5.0,75.0,18.404963873719637
crab,30.0,5.0,80.0,17.974595913873802
crab,30.0,5.0,85.0,18.128970691218733
crab,30.0,5.0,90.0,18.000152547424996
crab,30.0,5.0,95.0,18.421732181582684
crab,30.0,6.0,0.0,18.33174781430536
crab,30.0,6.0,5.0,23.642796647510004
crab,30.0,6.0,10.0,21.30920918108828
crab,30.0,6.0,15.0,19.590839123215645
crab,30.0,6.0,20.0,19.74436060401096
crab,30.0,6.0,25.0,18.9173320246749
crab,30.0,6.0,30.0,19.214272821591468
crab,30.0,6.0,35.0,19.300905566637798
crab,30.0,6.0,40.0,18.470161678018247
crab,30.0,6.0,45.0,18.709377186286346
crab,30.0,6.0,50.0,18.759704147509844
crab,30.0,6.0,55.0,18.95381578145665
crab,30.0,6.0,60.0,18.31850514897417
crab,30.0,6.0,65.0,18.774105152270923
crab,30.0,6.0,70.0,18.45503455342112
crab,30.0,6.0,75.0,18.563923368857257
crab,30.0,6.0,80.0,18.68085405086235
crab,30.0,6.0,85.0,18.389334217921352
crab,30.0,6.0,90.0,17.72748049805274
crab,30.0,6.0,95.0,17.94200617730125
crab,30.0,7.0,0.0,18.412745039928147
crab,30.0,7.0,5.0,22.856998070287343
crab,30.0,7.0,10.0,20.14175983706575
crab,30.0,7.0,15.0,19.843193374206788
crab,30.0,7.0,20.0,19.778571513172327
crab,30.0,7.0,25.0,18.85928041272821
crab,30.0,7.0,30.0,19.29955458003704
crab,30.0,7.0,35.0,18.28705031301171
crab,30.0,7.0,40.0,18.915004607595858
crab,30.0,7.0,45.0,17.95950127007554
crab,30.0,7.0,50.0,18.718664172012073
crab,30.0,7.0,55.0,18.95054694681261
crab,30.0,7.0,60.0,17.270431593892827
crab,30.0,7.0,65.0,17.678405783815847
crab,30.0,7.0,70.0,18.495149644459428
crab,30.0,7.0,75.0,18.54968709369793
crab,30.0,7.0,80.0,17.846468037305275
crab,30.0,7.0,85.0,18.475983182302095
crab,30.0,7.0,90.0,18.5991402184844
crab,30.0,7.0,95.0,18.482727615672818
crab,30.0,8.0,0.0,18.08414234298045
crab,30.0,8.0,5.0,23.309699492090754
crab,30.0,8.0,10.0,21.007995426943204
crab,30.0,8.0,15.0,20.295788782409925
crab,30.0,8.0,20.0,19.583649661533364
crab,30.0,8.0,25.0,19.55035985706281
crab,30.0,8.0,30.0,19.381571961641587
crab,30.0,8.0,35.0,18.489655010695415
crab,30.0,8.0,40.0,18.911528954436683
crab,30.0,8.0,45.0,18.030088496097886
crab,30.0,8.0,50.0,18.844458935388484
crab,30.0,8.0,55.0,18.276100000980797
crab,30.0,8.0,60.0,18.675170730486137
crab,30.0,8.0,65.0,18.105862684809143
crab,30.0,8.0,70.0,18.531713051234142
crab,30.0,8.0,75.0,18.556865644451943
crab,30.0,8.0,80.0,18.47595223621392
crab,30.0,8.0,85.0,18.817930838873547
crab,30.0,8.0,90.0,18.287339407762452
crab,30.0,8.0,95.0,18.346788734824734
crab,30.0,9.0,0.0,18.042890521733344
crab,30.0,9.0,5.0,23.596755997152925
crab,30.0,9.0,10.0,21.49634164498413
crab,30.0,9.0,15.0,20.13655211530477
crab,30.0,9.0,20.0,19.69364536266748
crab,30.0,9.0,25.0,19.580960931610285
crab,30.0,9.0,30.0,19.051014367275783
crab,30.0,9.0,35.0,19.051385977281328
crab,30.0,9.0,40.0,18.73020679894726
crab,30.0,9.0,45.0,18.354153955476306
crab,30.0,9.0,50.0,18.886061227944808
crab,30.0,9.0,55.0,18.76028927404843
crab,30.0,9.0,60.0,15.968925064995627
crab,30.0,9.0,65.0,18.68533050961085
crab,30.0,9.0,70.0,18.409351737102963
crab,30.0,9.0,75.0,18.403784023810516
crab,30.0,9.0,80.0,18.782968474797016
crab,30.0,9.0,85.0,18.54958721231838
crab,30.0,9.0,90.0,17.108083942622876
crab,30.0,9.0,95.0,18.55802681650658
crab,30.0,10.0,0.0,18.59496028468704
crab,30.0,10.0,5.0,23.17636285694889
crab,30.0,10.0,10.0,21.358374721952003
crab,30.0,10.0,15.0,20.645388393917944
crab,30.0,10.0,20.0,20.055101874205832
crab,30.0,10.0,25.0,19.5210572162894
crab,30.0,10.0,30.0,19.202981422078512
crab,30.0,10.0,35.0,19.315034971137713
crab,30.0,10.0,40.0,18.40415143520832
crab,30.0,10.0,45.0,19.122936997494204
crab,30.0,10.0,50.0,18.40527584558805
crab,30.0,10.0,55.0,18.651648623809635
crab,30.0,10.0,60.0,18.655163761759287
crab,30.0,10.0,65.0,18.56443380713196
crab,30.0,10.0,70.0,18.12070828449618
crab,30.0,10.0,75.0,18.214489403763125
crab,30.0,10.0,80.0,18.597896784851468
crab,30.0,10.0,85.0,18.406753675130886
crab,30.0,10.0,90.0,18.294645850919142
crab,30.0,10.0,95.0,17.948743673109192
crab,35.0,1.0,0.0,16.093572979278928
crab,35.0,1.0,5.0,18.433938566016124
crab,35.0,1.0,10.0,18.3972234211402
crab,35.0,1.0,15.0,17.175388238931795
